Lat	Long	SoilClass		SoilDepth	HzSimb	HzDeIn	HzDeFn	HzVal	Silt	Clay	Sand	pH_KCL	C	C_N	BD
-8.5833	-55.0833	Latossolo_vermelho_escuro_álico	Ferralsol	177	A1	0	10	1	7	47	47	3.7	3.3	17.36842105	1.3
-8.5833	-55.0833	Latossolo_vermelho_escuro_álico	Ferralsol	177	A2	11	200	2	7	47	47	3.7	0.44	22	1.3
-7.6667	-60.3167	Latossolo_vermelho_escuro_álico	Ferralsol	140	A1	0	15	1	12	17	71	3.5	1.1	15.71428571	1.3
-7.6667	-60.3167	Latossolo_vermelho_escuro_álico	Ferralsol	140	A2	16	200	2	12	17	71	3.5	0.01	1	1.3
-16.2667	-47.8667	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	100	A1	0	20	1	15	82	3	4.3	2.11	16.23076923	1.3
-16.2667	-47.8667	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	100	A2	21	200	2	15	82	3	4.3	0.28	18.66666667	1.3
-15.8	-46.9833	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	100	A	0	20	1	14	78	8	4.2	2.28	10.36363636	1.3
-15.8	-46.9833	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	100	A2	21	44	2	14	78	8	4.2	1.14	10.36363636	1.3
-15.8	-46.9833	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	100	B1	45	69	3	6	90	4	4.4	1.16	9.666666667	1.3
-15.8	-46.9833	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	100	B2	70	200	4	6	90	4	4.4	1.16	9.666666667	1.3
-15.6833	-47.0667	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	180	A1	0	25	1	18	69	13	3.9	3	15	1.3
-15.6833	-47.0667	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	180	A2	26	54	2	18	69	13	3.9	1.5	15	1.3
-15.6833	-47.0667	Latossolo_vermelho_escuro_álico_A_moderado	Ferralsol	180	B21	55	200	3	12	77	11	4.2	1.12	14	1.3
-7.6833	-60.2333	Latossolo_vermelho_escuro_álico_A_moderado_muito_argiloso	Ferralsol	150	A1	0	8	1	37	43	20	3.3	3.88	9.023255814	1
-7.6833	-60.2333	Latossolo_vermelho_escuro_álico_A_moderado_muito_argiloso	Ferralsol	150	A2	9	39	2	37	43	20	3.3	1.94	9.023255814	1
-7.6833	-60.2333	Latossolo_vermelho_escuro_álico_A_moderado_muito_argiloso	Ferralsol	150	B21	40	200	3	20	66	14	4	0.49	6.125	1
-17.45	-48.2167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_argilosa	Ferralsol	150	A1	0	15	1	17	33	50	4.4	2	15.38461538	1.2
-17.45	-48.2167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_argilosa	Ferralsol	150	A2	16	59	2	17	33	50	4.4	1	15.38461538	1.2
-17.45	-48.2167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_argilosa	Ferralsol	150	B21	60	200	3	14	37	49	5.5	0.6	12	1.2
-16.4667	-54.5333	Latossolo_vermelho_escuro_álico_A_moderado_Textura_argilosa_Relevo_suave_ondulado	Ferralsol	159	A1	0	13	1	14	47	39	4.1	11.1	111	1
-16.4667	-54.5333	Latossolo_vermelho_escuro_álico_A_moderado_Textura_argilosa_Relevo_suave_ondulado	Ferralsol	159	A2	14	59	2	14	47	39	4.1	5.55	111	1
-16.4667	-54.5333	Latossolo_vermelho_escuro_álico_A_moderado_Textura_argilosa_Relevo_suave_ondulado	Ferralsol	159	B2	60	200	3	16	53	32	4.1	0.24	4	1
-17.5333	-55.1167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_média_Relevo_suave_ondulado	Ferralsol	160	A1	0	20	1	4	10	86	3.8	1	10	1.3
-17.5333	-55.1167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_média_Relevo_suave_ondulado	Ferralsol	160	A2	21	44	2	4	10	86	3.8	0.5	10	1.3
-17.5333	-55.1167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_média_Relevo_suave_ondulado	Ferralsol	160	B1	45	79	3	6	16	78	4.2	0.19	3.8	1.3
-17.5333	-55.1167	Latossolo_vermelho_escuro_álico_A_moderado_Textura_média_Relevo_suave_ondulado	Ferralsol	160	B2	80	200	4	6	16	78	4.2	0.19	3.8	1.3
-16.5833	-51.0833	Latossolo_vermelho_escuro_álico_concrecionário_Textura_média	Ferralsol	200	Acn1	0	10	1	20	18	62	4.2	1.07	15.28571429	1.3
-16.5833	-51.0833	Latossolo_vermelho_escuro_álico_concrecionário_Textura_média	Ferralsol	200	A2	11	42	2	20	18	62	4.2	0.535	15.28571429	1.3
-16.5833	-51.0833	Latossolo_vermelho_escuro_álico_concrecionário_Textura_média	Ferralsol	200	Bcn1	43	200	3	26	23	51	4.6	0.34	11.33333333	1.3
-17.2	-54.2	Latossolo_vermelho_escuro_álico_média	Ferralsol	150	A1	0	15	1	10	12	78	4	0.43	6.142857143	1.3
-17.2	-54.2	Latossolo_vermelho_escuro_álico_média	Ferralsol	150	A2	16	59	2	10	12	78	4	0.215	6.142857143	1.3
-17.2	-54.2	Latossolo_vermelho_escuro_álico_média	Ferralsol	150	B21	60	200	3	17	19	64	4	0.05	1.25	1.3
-16.8	-54.1333	Latossolo_vermelho_escuro_álico_média	Ferralsol	120	A	0	15	1	7	24	69	3.9	1.2	10.90909091	1.3
-16.8	-54.1333	Latossolo_vermelho_escuro_álico_média	Ferralsol	120	A2	16	44	2	7	24	69	3.9	0.6	10.90909091	1.3
-16.8	-54.1333	Latossolo_vermelho_escuro_álico_média	Ferralsol	120	B1	45	79	3	5	28	67	4.2	0.3	5	1.3
-16.8	-54.1333	Latossolo_vermelho_escuro_álico_média	Ferralsol	120	B2	80	200	4	5	28	67	4.2	0.3	5	1.3
-17.45	-54.75	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	165	A1	0	15	1	7	74	19	4	2.12	12.47058824	1
-17.45	-54.75	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	165	A2	16	59	2	7	74	19	4	1.06	12.47058824	1
-17.45	-54.75	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	165	B21	60	200	3	6	80	14	4.5	0.51	10.2	1
-17.25	-54.8667	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	A1	0	15	1	1	60	39	4.1	1.95	13.92857143	1
-17.25	-54.8667	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	A2	16	63	2	1	60	39	4.1	0.975	13.92857143	1
-17.25	-54.8667	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	B21	64	200	3	6	70	24	4.4	0.48	8	1
-16.7333	-54.8333	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	Ap	0	25	1	12	75	13	4.1	1.66	11.06666667	1
-16.7333	-54.8333	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	A2	26	44	2	12	75	13	4.1	0.83	11.06666667	1
-16.7333	-54.8333	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	B1	45	74	3	6	83	11	4.7	0.62	10.33333333	1
-16.7333	-54.8333	Latossolo_vermelho_escuro_álico_muito_argilosa	Ferralsol	160	B2	75	200	4	6	83	11	4.7	0.62	10.33333333	1
-17.05	-48.3167	Latossolo_vermelho_escuro_álico_Textura_argilosa	Ferralsol	160	A1	0	10	1	18	35	47	4.4	2.5	16.66666667	1.2
-17.05	-48.3167	Latossolo_vermelho_escuro_álico_Textura_argilosa	Ferralsol	160	A2	11	54	2	18	35	47	4.4	1.25	16.66666667	1.2
-17.05	-48.3167	Latossolo_vermelho_escuro_álico_Textura_argilosa	Ferralsol	160	B21	55	200	3	12	36	52	4.8	0.8	16	1.2
-11.35	-58.1667	Latossolo_vermelho_escuro_álico_Textura_argilosa	Ferralsol	120	A1	0	5	1	10	22	68	3.4	2.1	12	1
-11.35	-58.1667	Latossolo_vermelho_escuro_álico_Textura_argilosa	Ferralsol	120	A2	6	64	2	10	22	68	3.4	1.05	12	1
-11.35	-58.1667	Latossolo_vermelho_escuro_álico_Textura_argilosa	Ferralsol	120	B21	65	200	3	7	36	57	3.9	0.4	12	1
-12.35	-58.2333	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	A1	0	15	1	3	7	90	4.2	1.3	16.25	1.3
-12.35	-58.2333	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	A2	16	44	2	3	7	90	4.2	0.65	16.25	1.3
-12.35	-58.2333	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	B1	45	69	3	3	12	85	4.5	0.2	10	1.3
-12.35	-58.2333	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	B2	70	200	4	3	12	85	4.5	0.2	10	1.3
-11.9	-57.8833	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	150	A1	0	10	1	5	14	82	3.8	0.8	12	1.3
-11.9	-57.8833	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	150	A2	11	64	2	5	14	82	3.8	0.4	12	1.3
-11.9	-57.8833	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	150	B21	65	200	3	6	19	75	4.1	0.2	12	1.3
-11.5667	-57.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	A	0	20	1	3	15	82	4.1	0.8	10	1.3
-11.5667	-57.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	A2	21	44	2	3	15	82	4.1	0.4	10	1.3
-11.5667	-57.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	B1	45	74	3	3	25	71	4.8	0.3	10	1.3
-11.5667	-57.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	B2	75	200	4	3	25	71	4.8	0.3	10	1.3
-11.5333	-56.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	A1	0	15	1	9	26	65	3.5	3.4	12.59259259	1.3
-11.5333	-56.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	A2	16	44	2	9	26	65	3.5	1.7	12.59259259	1.3
-11.5333	-56.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	B1	45	69	3	7	19	75	3.5	0.6	10	1.3
-11.5333	-56.35	Latossolo_vermelho_escuro_álico_Textura_média	Ferralsol	170	B2	70	200	4	7	19	75	3.5	0.6	10	1.3
-15.9833	-49.1	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	A1	0	20	1	13	31	56	4.5	1.9	17.27272727	1.3
-15.9833	-49.1	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	A2	21	59	2	13	31	56	4.5	0.95	17.27272727	1.3
-15.9833	-49.1	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	B21	60	200	3	9	42	49	5.1	0.6	12	1.4
-12.55	-51.7667	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	A1	0	20	1	3	16	81	4.2	1.1	13.75	1.3
-12.55	-51.7667	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	A2	21	59	2	3	16	81	4.2	0.55	13.75	1.3
-12.55	-51.7667	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	B21	60	200	3	2	24	73	4.9	0.3	10	1.4
-9.3667	-48.1833	Latossolo_vermelho_escuro_distrofico	Ferralsol	150	A	0	6	1	15	48	37	4.5	4.6	28.75	1.3
-9.3667	-48.1833	Latossolo_vermelho_escuro_distrofico	Ferralsol	150	A2	7	44	2	15	48	37	4.5	2.3	28.75	1.3
-9.3667	-48.1833	Latossolo_vermelho_escuro_distrofico	Ferralsol	150	B1	45	79	3	21	53	26	5.7	0.6	15	1.4
-9.3667	-48.1833	Latossolo_vermelho_escuro_distrofico	Ferralsol	150	B2	80	200	4	21	53	26	5.7	0.6	15	1.4
-9.2333	-52.25	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	A1	0	20	1	58	16	26	4.2	2.4	13.33333333	1.3
-9.2333	-52.25	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	A2	21	44	2	58	16	26	4.2	1.2	13.33333333	1.3
-9.2333	-52.25	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	B1	45	79	3	70	8	22	5.1	0.4	13.33333333	1.4
-9.2333	-52.25	Latossolo_vermelho_escuro_distrofico	Ferralsol	160	B2	80	200	4	70	8	22	5.1	0.4	13.33333333	1.4
-15.95	-54.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	110	Ap	0	20	1	17	61	23	4	1.2	10	1.3
-15.95	-54.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	110	A2	21	44	2	17	61	23	4	0.6	10	1.3
-15.95	-54.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	110	B1	45	79	3	13	63	25	4.4	0.4	10	1.4
-15.95	-54.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	110	B2	80	200	4	13	63	25	4.4	0.4	10	1.4
-15.4833	-54.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	10	1	10	31	59	4	1.5	13.63636364	1.3
-15.4833	-54.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	11	44	2	10	31	59	4	0.75	13.63636364	1.3
-15.4833	-54.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B1	45	69	3	5	50	45	5.1	0.5	12.5	1.4
-15.4833	-54.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B2	70	200	4	5	50	45	5.1	0.5	12.5	1.4
-15.3833	-52.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	A1	0	15	1	15	43	43	4.2	1.8	15	1.3
-15.3833	-52.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	A2	16	44	2	15	43	43	4.2	0.9	15	1.3
-15.3833	-52.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	B1	45	79	3	8	51	41	5.2	0.3	7.5	1.4
-15.3833	-52.85	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	B2	80	200	4	8	51	41	5.2	0.3	7.5	1.4
-14.7167	-49.2167	Latossolo_vermelho_escuro_distrófico	Ferralsol	190	A1	0	5	1	10	32	58	4.3	1.8	13.84615385	1.3
-14.7167	-49.2167	Latossolo_vermelho_escuro_distrófico	Ferralsol	190	A2	6	59	2	10	32	58	4.3	0.9	13.84615385	1.3
-14.7167	-49.2167	Latossolo_vermelho_escuro_distrófico	Ferralsol	190	B21	60	200	3	8	40	52	4.7	0.5	12.5	1.4
-13.8167	-48.6	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	12	1	22	21	58	4.4	2.8	17.5	1.3
-13.8167	-48.6	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	13	49	2	22	21	58	4.4	1.4	17.5	1.3
-13.8167	-48.6	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B21	50	200	3	15	32	53	5.3	0.9	15	1.4
-13.8	-58.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	10	1	17	48	35	4.2	3.1	15.5	1.3
-13.8	-58.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	11	39	2	17	48	35	4.2	1.55	15.5	1.3
-13.8	-58.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B21	40	200	3	8	68	25	4.8	0.5	7.142857143	1.4
-13.6833	-57.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	20	1	19	50	31	4.2	2.4	18.46153846	1.3
-13.6833	-57.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	21	44	2	19	50	31	4.2	1.2	18.46153846	1.3
-13.6833	-57.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B1	45	79	3	9	73	17	5	1.1	18.33333333	1.4
-13.6833	-57.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B2	80	200	4	9	73	17	5	1.1	18.33333333	1.4
-13.65	-59.2833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	10	1	14	45	41	4.1	3.4	18.88888889	1.3
-13.65	-59.2833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	11	49	2	14	45	41	4.1	1.7	18.88888889	1.3
-13.65	-59.2833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B21	50	200	3	11	58	31	5.2	0.8	13.33333333	1.4
-13.6167	-59.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	170	A1	0	15	1	20	52	28	4.2	3.1	19.375	1.3
-13.6167	-59.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	170	A2	16	59	2	20	52	28	4.2	1.55	19.375	1.3
-13.6167	-59.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	170	B21	60	200	3	12	71	18	5	0.9	15	1.4
-13.45	-49.1833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	Ap	0	35	1	11	39	50	4.3	1.8	18	1.3
-13.45	-49.1833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	36	54	2	11	39	50	4.3	0.9	18	1.3
-13.45	-49.1833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B21	55	200	3	20	35	45	5.2	0.6	15	1.4
-13.2667	-56.3667	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	25	1	9	9	83	4.2	0.8	13.33333333	1.3
-13.2667	-56.3667	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	26	44	2	9	9	83	4.2	0.4	13.33333333	1.3
-13.2667	-56.3667	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B1	45	74	3	7	14	79	4.4	0.1	10	1.4
-13.2667	-56.3667	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B2	75	200	4	7	14	79	4.4	0.1	10	1.4
-13.25	-56.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	25	1	3	12	85	4.3	0.7	17.5	1.3
-13.25	-56.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	26	44	2	3	12	85	4.3	0.35	17.5	1.3
-13.25	-56.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B1	45	79	3	2	18	80	4.6	0.3	15	1.4
-13.25	-56.8833	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B2	80	200	4	2	18	80	4.6	0.3	15	1.4
-12.8167	-57.3	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	A1	0	15	1	1	8	91	3.9	0.6	10	1.3
-12.8167	-57.3	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	A2	16	59	2	1	8	91	3.9	0.3	10	1.3
-12.8167	-57.3	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	B21	60	200	3	2	17	81	4.4	0.3	10	1.4
-12.7333	-60.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	200	A1	0	25	1	14	62	23	4.6	1.8	16.36363636	1.3
-12.7333	-60.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	200	A2	26	39	2	14	62	23	4.6	0.9	16.36363636	1.3
-12.7333	-60.1333	Latossolo_vermelho_escuro_distrófico	Ferralsol	200	B1	40	200	3	11	70	19	5.2	0.7	23.33333333	1.4
-12.4667	-54.8167	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	A1	0	15	1	4	29	67	4.1	2.2	14.66666667	1.3
-12.4667	-54.8167	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	A2	16	59	2	4	29	67	4.1	1.1	14.66666667	1.3
-12.4667	-54.8167	Latossolo_vermelho_escuro_distrófico	Ferralsol	150	B21	60	200	3	3	38	59	4.5	0.5	10	1.4
-12.15	-51.5333	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A	0	20	1	3	11	86	4.5	0.9	18	1.3
-12.15	-51.5333	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	21	39	2	3	11	86	4.5	0.45	18	1.3
-12.15	-51.5333	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B21	40	200	3	3	18	79	5.4	0.3	10	1.4
-10.65	-53.35	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A1	0	10	1	9	12	79	4.9	3.7	14.8	1.3
-10.65	-53.35	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	A2	11	59	2	9	12	79	4.9	1.85	14.8	1.3
-10.65	-53.35	Latossolo_vermelho_escuro_distrófico	Ferralsol	160	B21	60	200	3	4	23	73	4.7	0.2	6.666666667	1.4
-9.9333	-56.6833	Latossolo_vermelho_escuro_distrófico	Ferralsol	170	A1	0	10	1	12	61	27	3.9	3.7	14.8	1.3
-9.9333	-56.6833	Latossolo_vermelho_escuro_distrófico	Ferralsol	170	A2	11	39	2	12	61	27	3.9	1.85	14.8	1.3
-9.9333	-56.6833	Latossolo_vermelho_escuro_distrófico	Ferralsol	170	B21	40	200	3	7	72	21	5.4	1.4	17.5	1.4
-17.3	-48.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	220	A1	0	40	1	12	60	28	4.4	1.57	14.27272727	1.3
-17.3	-48.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	220	A2	41	44	2	12	60	28	4.4	0.785	14.27272727	1.3
-17.3	-48.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	220	B1	45	74	3	10	63	27	5.7	0.48	9.6	1.4
-17.3	-48.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	220	B2	75	200	4	10	63	27	5.7	0.48	9.6	1.4
-16.8	-48.1833	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	100	A	0	20	1	18	72	10	4.8	2.27	12.61111111	1.3
-16.8	-48.1833	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	100	A2	21	49	2	18	72	10	4.8	1.135	12.61111111	1.3
-16.8	-48.1833	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	100	B	50	200	3	12	83	5	4.9	1.02	14.57142857	1.4
-15.9333	-58.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	200	A1	0	12	1	16	22	62	5	1.64	12.61538462	1.3
-15.9333	-58.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	200	A2	13	54	2	16	22	62	5	0.82	12.61538462	1.3
-15.9333	-58.3	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	200	B21	55	200	3	12	39	49	4.2	0.53	8.833333333	1.4
-15.7833	-58.3167	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	90	Ap	0	15	1	16	54	30	5.8	1.89	11.11764706	1.3
-15.7833	-58.3167	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	90	A2	16	59	2	16	54	30	5.8	0.945	11.11764706	1.3
-15.7833	-58.3167	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	90	B2	60	200	3	8	65	27	4.5	0.83	11.85714286	1.4
-15.3833	-47.1	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	290	A1 	0	20	1	16	72	12	4.3	2.19	15.64285714	1.3
-15.3833	-47.1	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	290	A2	21	64	2	16	72	12	4.3	1.095	15.64285714	1.3
-15.3833	-47.1	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	290	B21	65	200	3	12	77	11	5	1.05	15	1.4
-15.05	-47.15	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	80	A	0	20	1	13	63	24	4.2	1.8	9.473684211	1.3
-15.05	-47.15	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	80	A2	21	59	2	13	63	24	4.2	0.9	9.473684211	1.3
-15.05	-47.15	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	80	B	60	200	3	14	65	21	5.2	0.84	7.636363636	1.4
-13.0167	-46.7167	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	300	A1 	0	15	1	15	66	19	4.3	2.2	12.22222222	1.3
-13.0167	-46.7167	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	300	A2	16	59	2	15	66	19	4.3	1.1	12.22222222	1.3
-13.0167	-46.7167	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	300	B21	60	200	3	13	72	15	4.5	0.61	12.2	1.4
-7.2167	-46.2	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	150	A	0	15	1	1	9	90	4.3	0.48	9.6	1.3
-7.2167	-46.2	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	150	A2	16	44	2	1	9	90	4.3	0.24	9.6	1.3
-7.2167	-46.2	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	150	B1	45	99	3	3	20	77	4.7	0.19	9.5	1.4
-7.2167	-46.2	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	150	B2	100	200	4	3	20	77	4.7	0.19	9.5	1.4
-6.9	-47.4667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	140	A	0	25	1	3	12	85	4.3	0.49	8.166666667	1.3
-6.9	-47.4667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	140	A2	26	44	2	3	12	85	4.3	0.245	8.166666667	1.3
-6.9	-47.4667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	140	B1	45	89	3	4	24	72	4.9	0.13	3.25	1.4
-6.9	-47.4667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	140	B2	90	200	4	4	24	72	4.9	0.13	3.25	1.4
-6.5667	-47.3667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	120	A	0	20	1	5	18	77	4.1	2	12.5	1.3
-6.5667	-47.3667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	120	A2	21	44	2	5	18	77	4.1	1	12.5	1.3
-6.5667	-47.3667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	120	B1	45	79	3	3	32	65	4.3	0.29	7.25	1.4
-6.5667	-47.3667	Latossolo_vermelho_escuro_distrófico_A_moderado	Ferralsol	120	B2	80	200	4	3	32	65	4.3	0.29	7.25	1.4
-16.3667	-51.95	Latossolo_vermelho_escuro_distrófico_A_moderado_Textura_argilosa	Ferralsol	160	A1	0	10	1	12	42	46	4.8	2.1	14	1.2
-16.3667	-51.95	Latossolo_vermelho_escuro_distrófico_A_moderado_Textura_argilosa	Ferralsol	160	A2	11	54	2	12	42	46	4.8	1.05	14	1.2
-16.3667	-51.95	Latossolo_vermelho_escuro_distrófico_A_moderado_Textura_argilosa	Ferralsol	160	B21	55	200	3	9	52	39	5.6	0.5	10	1.2
-17.2667	-51.25	Latossolo_vermelho_escuro_distrófico_A_moderado_Textura_muito_argilosa	Ferralsol	160	A1	0	15	1	16	70	14	4.2	2.07	13.8	1
-17.2667	-51.25	Latossolo_vermelho_escuro_distrófico_A_moderado_Textura_muito_argilosa	Ferralsol	160	A2	16	59	2	16	70	14	4.2	1.035	13.8	1
-17.2667	-51.25	Latossolo_vermelho_escuro_distrófico_A_moderado_Textura_muito_argilosa	Ferralsol	160	B21	60	200	3	10	76	14	4.9	0.81	11.57142857	1
-16.4	-49.2	Latossolo_vermelho_escuro_distrófico_A_proeminente_Textura_argilosa	Ferralsol	160	A1	0	20	1	13	40	47	4.5	2.4	13.33333333	1.2
-16.4	-49.2	Latossolo_vermelho_escuro_distrófico_A_proeminente_Textura_argilosa	Ferralsol	160	A2	21	44	2	13	40	47	4.5	1.2	13.33333333	1.2
-16.4	-49.2	Latossolo_vermelho_escuro_distrófico_A_proeminente_Textura_argilosa	Ferralsol	160	B1	45	69	3	12	43	45	4.9	1.1	13.75	1.2
